Estado de la empresa,RUT,Código CIIU principal,Descripción Código CIIU principal,Denominación Social,Nombre comercial,Dirección Estab. Principal ,Departamento Estab. Principal,Número de teléfono,Email público,Sitio web,Fec. Registro
Vencido,217546210012,62010,Actividades de programación informática,LERENA GONZALEZ AVELINO MATIAS,LERENA GONZALEZ AVELINO MATIAS,CLARA 4503,MONTEVIDEO,42136792,ops@akipotel.com,S/D,2020-05-27
Vencido,214607010013,31001,Fabricación de muebles de madera,LOSADA LOPEZ LUIS,CARPINTERIA LOSADA,Camino Corrales 4090,MONTEVIDEO,22154319,lulosadalo@hotmail.com,S/D,2021-05-12
Vencido,215293160016,10800,Elaboración de alimentos preparados para animales,NUTRISUR SA,NUTRISUR S.A.,GENERAL OSVALDO RODRIGUEZ 7622,MONTEVIDEO,23208287,nutrisur@adinet.com.uy,www.nutrisur.com.uy,2020-05-27
Vencido,218451740012,62010,Actividades de programación informática,BESOZZI CERCHI MATIAS,S/D,SANTIAGO DE CHILE 1336,MONTEVIDEO,098803762,ops@akipotel.com,S/D,2020-05-27
Vencido,218547060012,62010,Actividades de programación informática,GHIONE DA ROSA IGNACIO JORGE,S/D,José G. Artigas 0,CANELONES,24070000,info@segalerba.com.uy,S/D,2020-08-07
Vencido,160196840015,56109,"Otros servicios de comida n.c.p. (carros móviles de suministro de comidas, etc.)",SENISA BELLAGAMBA MARTIN SEBASTIAN,ChivitosPro,S/D,S/D,S/D,contacto@chivitospro.com,S/D,2022-12-13
Vencido,215389740013,20231,"Fabricación de jabones, detergentes y preparados de limpieza",LIFENIR SOCIEDAD ANONIMA,Laboratorio MediQ,JUSTICIA 2069,MONTEVIDEO,24003020,Info@mediq.com.uy,www.mediq.com.uy,2024-09-02
Vencido,210661500012,52100,Depósito y almacenaje,ONDIL S A,Ondil S.A.,S/D,S/D,S/D,mfantin@nirea.com.uy,S/D,2020-05-27
Vencido,211198350013,10710,Elaboración de productos de panadería,MEDIALUNAS GUICHON S R L,MEDIALUNAS GUICHON SRL,"FRUGONI, DR. EMILIO 1284",MONTEVIDEO,24097941,panaderiaguichon@hotmail.com,S/D,2020-05-27
Vencido,213408890015,10110,Matanza de ganado y otros animales (excepto aves) conservación y preparación de sus carnes,COLTIREY S.A.,COLTIREY S.A.,"PEREZ, LUIS EDUARDO 960",MONTEVIDEO,29014414,sin@datos.nop,S/D,2020-05-27
Vencido,214614300013,11040,Elaboración de bebidas no alcohólicas,NOBELMOR S A,NOBELMOR SA,GENERAL BR ARTIGAS 0,SAN JOSÉ,43455133,nobelmor@adinet.com.uy,S/D,2020-05-27
Vencido,213630100017,25990,Fabricación de otros productos elaborados de metal n.c.p.,DETIZEL S.A.,DETIZEL S.A.,ITUZAINGO 2124,PAYSANDÚ,47223621,detizel@detizel.com.uy,S/D,2020-05-27
Vencido,215050000013,20290,Fabricación de otros productos químicos n.c.p.,DEZENUR S.A,S/D,Simon Bolivar 1279,PAYSANDÚ,47237688,laboratoriodezenur@gmail.com,https://www.laboratoriodezenur.com.uy/,2023-06-21
Vencido,010045630019,10611,Elaboración de productos de molinería de arroz y elaboración de aceite de arroz,ARROCERA ARTIGUENSE AGRO-INDUSTRIAL LIMITADA,ARROCERA ARTIGUENSE AGRO INDUSTRIA LTDA,"CHEVESTE, ANDRES 417",ARTIGAS,47731409,arroceraartiguense@adinet.com.uy,S/D,2020-05-27
Vencido,120290270015,25110,Fabricación de productos metálicos para uso estructural,METALES PROCESADOS S.R.L.,Metales Procesados,JOAQUN SUAREZ 1002,PAYSANDÚ,099973939,fempay@fempay.com,S/D,2020-05-27
Vencido,216532440012,43210,Instalación eléctrica y de comunicaciones,NG-ENERGIA S.R.L.,NG-ENERGIA SRL,EJIDO 1245,MONTEVIDEO,29005081,estudiogialand@gmail.com,S/D,2020-05-27
Vencido,216696220015,33200,Instalación de maquinaria y equipo industrial,GUALTIERI URIOSTE EDUARDO,EDUARDO GUALTIERI URIOSTE,ARTURO RECALDE 1160,MONTEVIDEO,099620982,eduardo.gualtieri@adinet.com.uy,S/D,2021-04-05
Vencido,070135330018,31001,Fabricación de muebles de madera,DOLARA SANTANA LEONARDO ARIEL,LEONARDO DOLARA,S/D,S/D,S/D,leonardodolara@gmail.com,S/D,2024-06-26
Vencido,214405880017,22201,Fabricación de productos de plástico para la construcción,BERLISUR S A,BERLISUR S.A.,DE LAS INSTRUCCIONES 3450,MONTEVIDEO,22273357,contablecj@gmail.com,S/D,2023-11-30
Vencido,213969630012,62010,Actividades de programación informática,ALTASUR S.A.,S/D,OFIUCO 20,MALDONADO,42269323,contacto@altasur.com.uy,S/D,2022-10-21
Vencido,216001130012,62010,Actividades de programación informática,DATADIS SOCIEDAD ANONIMA,S/D,CHUCARRO 1110,MONTEVIDEO,27052522,miguelg@truck.com.uy,www.e2T.uy,2020-05-27
Vencido,210073410012,15110,Curtido y adobo de cueros,PAYCUEROS S A,S/D,S/D,S/D,S/D,fabraedi@sadesa.com,www.paycueros.com,2024-06-11
Vencido,080011100018,11020,Elaboración de vinos,CIRLON S A,VIÑA VARELA ZARRANZ,S/D,S/D,S/D,info@varelazarranz.com,www.varelazarranz.com,2022-10-28
Vencido,180209760014,10749,Elaboración de pastas frescas,LACEROT MACIEL JOSE PABLO,LA EXCELENCIA,SANCHEZ 1,SORIANO,45322973,lacerotpablo@gmail.com,S/D,2021-03-23
Vencido,215921570016,62010,Actividades de programación informática,CARPENA QUINTANA NICOLAS,S/D,ALEJANDRO CHUCARRO 1245,MONTEVIDEO,099695436,ncarpena@gmail.com,S/D,2022-12-14
Vencido,210235730017,10710,Elaboración de productos de panadería,PANADERIA VEINTIUNO DE SETIEMBRE S R L,PANADERIA 21 DE SETIEMBRE SRL,21 DE SETIEMBRE 2496,MONTEVIDEO,27105314,antonio.kodjayan@hotmail.com,S/D,2020-05-27
Vencido,219381770013,62010,Actividades de programación informática,SEBANTEC SAS EN FORMACION,SEBANTEC,Av Uruguay 0,CANELONES,099136646,lbuenahoranoguiera@gmail.com,S/D,2023-03-13
Vencido,160266100015,13910,Fabricación de tejidos y tela de punto (Crochet o Ganchillo),PEREIRA PANISSA ANALIA,Mandinga,Berro 1245,MONTEVIDEO,099025934,Lucianapereira.p@gmail.com,www.mandinga.com.uy,2024-06-14
Vencido,211778870012,11010,"Destilación, rectificación y mezcla de bebidas alcohólicas",LICOGIN S R L,S/D,defensa 2022,MONTEVIDEO,24002860,licogin@adinet.com.uy,licoresuruguayos.com.uy,2021-06-23
Vencido,214294310013,46692,Comercio al por mayor de fertilizantes y agroquímicos,BRILLO CERA SUDAMERICANA SOCIEDAD ANONIMA,BRILLOCERA SUDAMERICANA S.A.,CAMINO FRANCISCO LECOCQ 1241,MONTEVIDEO,23201221,ENZUR@ENZUR.COM,S/D,2023-05-30
Vencido,216167900012,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,IFICAR S A,CARPINTERIA FASA,ZARAGOZA 1873,MONTEVIDEO,26199025,fasa@netgate.com.uy,www.fasa.com.uy,2022-10-20
Vencido,212244690010,21000,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos.",ENTOX S R L,ENTOX S.R.L.,JULIO HERRERA Y OBES 1316 3670,MONTEVIDEO,29001133,entox@entox.com.uy,www.entox.com.uy/,2020-05-27
Vencido,020027110014,25900,Fabricación de otros productos elaborados de metal,DAMIAN DAMIANO WALTER ANTONIO,METALURGICA DAMIAN,S/D,CANELONES,43324764,silferrari@adinet.com.uy,S/D,2020-05-27
Vencido,214616520010,24100,Industrias básicas de hierro y acero,BRONALCO SOCIEDAD ANONIMA,BRONALCO SA,"BATLLE BERRES, LUIS 7340",MONTEVIDEO,23122500,bronalcosa@adinet.com.uy,www.bronalco.com/,2020-05-27
Vencido,200054690016,42900,Construcción de otros proyectos de ingeniería civil,ARCADA S.R.L.,S/D,MANUEL MELENDEZ 1310,TREINTA Y TRES,44522886,tallerdifilippo@adinet.com.uy,S/D,2020-05-27
Vencido,100815360017,62090,Otras actividades de tecnología de información y servicio de computadoras,URULINKEN URUGUAY S.A.S,S/D,Rbla Williman 001,MALDONADO,42490906,info@asesoria21.com,S/D,2022-12-26
Vencido,215492050016,22202,Fabricación de laminados planos y tubulares de materiales plásticos,BONSET LATIN AMERICA SA,BONSET LATIN AMERICA S.A.,EL GALLO SN,CANELONES,22889033,administracion@bla.com.uy,S/D,2023-01-09
Vencido,215505290015,82200,Actividades de centros de llamados,ENATUR SOCIEDAD ANONIMA,Comunicaciones del sur,Mercedes 1221,MONTEVIDEO,29030609,gerencia@comunicacionesdelsur.com,www.comunicacionesdelsur.com,2022-12-13
Vencido,218369080012,62020,Actividades de consultoría informática y actividades de administración de medios informáticos,SISTEMAS COMERCIALES SRL,SISCOM,Ejido 1217,MONTEVIDEO,099127613,alejandro.casaretto@siscom.uy,www.siscom.uy,2022-12-08
Vencido,215537840010,25921,Talleres de tornería,MEDINOVA LTDA,Medinova,MANUEL LANDEIRA 3429 2100,MONTEVIDEO,22099379,medinova@vera.com.uy,S/D,2020-05-27
Vencido,216050710019,16220,Fabricación de partes y piezas de carpintería para edificios y construcciones,DECIFER S.A.,DECIFER S.A.,BV ESPAÑA 2811,MONTEVIDEO,097345175,info@siccardi.com,S/D,2023-08-23
Vencido,040104840012,10120,Elaboración de fiambres y chacinados,SUCESORES DE ALCIDES GAONA LTDA.,SUCESORES DE ALCIDES GAONA LTDA.,20 0,COLONIA,45862387,dacelmar@adinet.com.uy,S/D,2020-05-27
Vencido,217618970018,25910,"Forja, prensado, estampado y laminado de metales",BARZELLI SALDIVIA KEVIN SERGIO,S/D,RAMON TABAREZ 4398,MONTEVIDEO,095071162,estudio.calc@adinet.com.uy,S/D,2020-05-27
Vencido,213962890019,16290,Fabricación de otros productos de madera,CLARK SCHETTINI GEORGE,S/D,Santa Elena 0,CANELONES,099219584,gclark@adinet.com.uy,S/D,2021-05-10
Vencido,217603990018,10501,Elaboración de productos lácteos en general,CORFUSOL S.A,S/D,IBIRAPITA 1383,COLONIA,099804515,estudioecilda1@gmail.com,S/D,2020-05-27
Vencido,218128620019,62010,Actividades de programación informática,MASNé MARINI PABLO MATÍAS,S/D,CHANA 2293,MONTEVIDEO,24070000,INFO@SEGALERBA.COM.UY,S/D,2020-05-27
Vencido,217490330018,62010,Actividades de programación informática,DIVALLEY S.A.,S/D,ANTONIO D COSTA 3472,MONTEVIDEO,26283787,ariel.zilli@gmail.com,S/D,2022-10-19
Vencido,213906870016,63110,"Procesamiento de datos, hospedaje y actividades conexas",CREARTE LTDA,Crearte comunicación,BARREIRO MIGUEL 3173,MONTEVIDEO,27058393,florenciabu2@gmail.com,www.crearte.com.uy,2023-03-16
Vencido,214235150013,62010,Actividades de programación informática,BENTANCOUR SOLE GERARDO ANDRES,BENTANCOUR SOLE GERARDO ANDRES,MIAMI 0,CANELONES,099383552,gbentanc@genexusconsulting.com,S/D,2022-12-06
Vencido,213417370010,10711,"Elaboración de pan, productos panificados en forma tradicional",NIPAREL S A,La Stampa,EDUARDO V. HAEDO 2343,MONTEVIDEO,24098299,panaderialastampa@gmail.com,S/D,2020-05-27
Vencido,211259230012,25999,Fabricación de otros productos de metal n.c.p.,CORAL SOL S.A.,BLASON,DURAN 4736,MONTEVIDEO,23208558,estufasblason@gmail.com,www.estufasblason.com,2020-05-27
Vencido,020019720011,10300,Procesamiento y conservación de frutas y vegetales,VISCARDI Y ALVAREZ S.R.L.,VISCARDI Y ALVAREZ S.R.L.,"RIVERA, BRIG. GRAL. FRUCTUOSO 0",CANELONES,43322150,graindfrut@adinet.com.uy,S/D,2020-05-27
Vencido,214172500012,10720,Elaboración de azúcar,ALCOHOLES DEL URUGUAY S A,ALCOHOLES DEL URUGUAY SA,DOROTEO ENCISO 585,MONTEVIDEO,23090246,contacto@alur.com.uy,www.alur.com.uy,2020-05-27
Vencido,215368620019,33120,Reparación de maquinaria,TECNOBLET S A,TECNOBLET SA,"PARQUE INDUSTRIAL JUAN LACAZE, JOSÂ SALVO 99",COLONIA,99521109,tecnoblet@adinet.com.uy,S/D,2020-05-27
Vencido,210585580014,14300,Fabricación de prendas de tejidos de punto y ganchillo,TWINS S A,TWINS SA,"TERRA, DR. JOSE L. 2526",MONTEVIDEO,22037800,twins@twins.com.uy,www.twins.com.uy,2020-05-27
Vencido,212672170015,20231,"Fabricación de jabones, detergentes y preparados de limpieza",MAKISUR S A,ULTRAWASH,CORNEILLE 4217,MONTEVIDEO,23550000,eduardo@ultrawash.com.uy,www.ultrawash.com.uy,2020-05-27
Vencido,216131390014,25110,Fabricación de productos metálicos para uso estructural,FERRARI LACAZ LEONARDO ANDRES,S/D,MAZARINO 6909,MONTEVIDEO,099141555,lferrari@leferr.uy,S/D,2024-06-12
Vencido,211403260017,14100,"Fabricación de prendas de vestir, excepto prendas de piel",DISISSA S.R.L.,DISISSA SRL,"DE HERRERA, DR. LUIS ALBERTO 3870",MONTEVIDEO,22002990,disissa@adinet.com.uy,S/D,2020-05-27
Vencido,217739600017,62010,Actividades de programación informática,IRIBAR EGURES CARLOS MANUEL,S/D,RIO NEGRO 1370,MONTEVIDEO,095663622,ops@akipotel.com,S/D,2020-05-27
Vencido,215111770018,22203,Fabricación de productos de plástico moldeado,"CAPURRO LOZANO DARIO JULIO, WILSON GRILLO FABIAN Y OTROS",S/D,CAMINO COLMAN 5215,MONTEVIDEO,22006684,atcconsultores@adinet.com.uy,S/D,2021-04-29
Vencido,211918480017,10712,Elaboración de productos de confitería,PANADERIA MILLAN Y RAFFO LIMITADA,MILLAN Y RAFFO,MILLAN 4486,MONTEVIDEO,23597518,sueldos@estudiobmo.com.uy,S/D,2022-10-12
Vencido,211439740019,25110,Fabricación de productos metálicos para uso estructural,CECIMUR S A,WA CECIMUR,S/D,S/D,S/D,fernando.ginesta@wa.com.uy,www.wa.com.uy,2023-01-12
Vencido,218234350011,33110,Reparación de productos elaborados de metal,JUSDER S.A,S/D,AV. DE LAS AMERICAS 8008,CANELONES,094817711,bposes@empoweruy.com,S/D,2022-02-18
Vencido,210116710012,10619,"Elaboración de otros productos de molinería de cereales, excepto del arroz y trigo",CERCIDO LOPEZ Y CIA S A,MOLINO GUIDO,"FLORES, GRAL. 3127",MONTEVIDEO,22035247,ventas@molinoguido.com.uy,www.molinoguido.com.uy/,2022-10-19
Vencido,219708570015,1133,Cultivo de papa,MORALES OCAMPO ANDRES,Andrés,Mercedes 1041,S/D,095000125,moralesocampoandres@gmail.com,www.google.com,2025-11-04
Vencido,215086100018,15120,"Fabricación de maletas, bolsos de mano, y artículos de talabaartería y guarnicionería",BLACK LEADER FACTORY S R L,BLACK LEADER FACTORY SRL,SITIO GRANDE 1335,MONTEVIDEO,22094189,sin@datos.nop,S/D,2020-05-27
Vencido,214492400019,96090,Otras actividades de servicios,CERLISOL S A,S/D,Sin Dato 0,MONTEVIDEO,S/D,flibra@adinet.com.uy,S/D,2020-05-27
Vencido,211746960016,11020,Elaboración de vinos,TOMASI LTDA.,VINOS TOMASI,PAJAS BLANCAS 7415,MONTEVIDEO,23118293,vinostomasi@adinet.com.uy,S/D,2020-05-27
Vencido,214343290017,46510,"Comercio al por mayor de computadoras, equipo informático periférico y programas informáticos",FIBASE S R L,S/D,Palmar 2498,MONTEVIDEO,27094245,info@fibase.com,www.fibase.com,2023-01-12
Vencido,215338880012,10120,Elaboración de fiambres y chacinados,GAFIMAX SOCIEDAD ANONIMA,Olivos de las Animas,Charles Darwin S/N,MALDONADO,094444035,Marcelo.ortega@olivosdelasanimas.com.uy,Www.olivosdelasanimas.com.uy,2023-07-25
Vencido,040005970015,10501,Elaboración de productos lácteos en general,GRANJA PINEROLO S A,GRANJA PINEROLO S.A.,PEDRO BOUNOUS S/N,COLONIA,45863023,pinerolo@pinerolo.com.uy,pinerolo.com.uy,2022-08-30
Vencido,210312150016,1140,Cultivo de caña de azúcar,MAUDAN LTDA,MAUDAN LTDA,NICARAGUA 1472,MONTEVIDEO,29247094,Maudanltda@vera.com.uy,S/D,2020-05-27
Vencido,200148830016,10800,Elaboración de alimentos preparados para animales,GANADERA SANTA MARIA LIMITADA,RINCON Agroindustrial,Sin Dato 0,TREINTA Y TRES,44508421,christianolascuaga@hotmail.com,S/D,2020-05-27
Vencido,120112420010,10711,"Elaboración de pan, productos panificados en forma tradicional",PANAFICADORA TRES ESPIGAS S R L,panificadora tres espigas,URUGUAY 1087,PAYSANDÚ,47222881,estlap1@gmail.com,S/D,2020-05-27
Vencido,211519860010,14101,"Fabricación de prendas de vestir exteriores, excepto prendas de piel",PERLEI LTDA.,PERLEI LTDA,"DE MARIA, DR. PABLO 1449",MONTEVIDEO,24001546,administracion@perlei.com.uy,S/D,2022-11-14
Vencido,218052530014,62010,Actividades de programación informática,TORTEROLO RIVERA FERNANDO DARIO,S/D,FAUQUET 7902,MONTEVIDEO,095147775,ops@akipotel.com,S/D,2020-05-27
Vencido,218975450013,46633,"Comercio al por mayor de pinturas, barnices, papel de empapelar y revestimiento de pisos",DALE COLOR PINTURAS SAS,DALE COLOR PINTURAS,S/D,S/D,S/D,dalecolorpinturas@gmail.com,S/D,2024-03-05
Vencido,210308350014,10120,Elaboración de fiambres y chacinados,FRIGORIFICO CENTENARIO S.A.,FRIGORIFICO CENTENARIO S.A.,PESARO 3043,MONTEVIDEO,25088580,centenario@centenario.net.uy,www.centenario.net.uy,2020-05-27
Vencido,216151930014,11020,Elaboración de vinos,TICIGAL S.A,VINOS LUGANO,S/D,CANELONES,43320560,estudiosilva2002@gmail.com,S/D,2022-10-24
Vencido,217388860011,33120,Reparación de maquinaria,TECNOM S.A.,Todo Taller,HAITI 1500,MONTEVIDEO,23143985,tecnomsa2014@gmail.com,S/D,2022-10-19
Vencido,211007130013,46309,Comercio al por mayor de otros alimentos y bebidas,ANTROFER SOCIEDAD COLECTIVA,ANTROFER,DR. CARLOS NERY 3433,MONTEVIDEO,25141753,xestudio@adinet.com.uy,S/D,2020-05-27
Vencido,210139570012,18110,Actividades de impresión,LAGOMARSINO S A,LAGOMARSINO SA,"GALLINAL, DR. ALEJANDRO 2024",MONTEVIDEO,26194702,paola@lagomarsino.com.uy,S/D,2020-05-27
Vencido,218004820016,71103,Servicios de ingeniería,COSTA MARSICANO JOSE IGNACIO,S/D,BLANCA DEL TABARÉ 2927,MONTEVIDEO,24070000,INFO@SEGALERBA.COM.UY,S/D,2024-07-30
Vencido,214179590017,26300,Fabricación de equipos de comunicaciones,HUNTERPRO S A,HUNTERPRO SA,"GALLINAL, DR. ALEJANDRO 1649",MONTEVIDEO,26139149,info@hunterpro.com,www.hunterpro.com.tw,2020-05-27
Vencido,070222500019,32500,Fabricación de instrumentos y suministros médicos y dentales,ALVAREZ TALMON IVANA FRANCINE,S/D,TULA SUAREZ 1978,COLONIA,099414269,alezoefau@gmail.com,S/D,2020-11-17
Vencido,190137830019,10711,"Elaboración de pan, productos panificados en forma tradicional",FERRARO CURBELO RUBEN GASTON,S/D,RUTA 44 0,TACUAREMBÓ ,46329779,redes@adinet.com.uy,S/D,2020-09-29
Vencido,217178790017,71103,Servicios de ingeniería,RODRIGUEZ BLANCO MARTIN ERNESTO,S/D,FRANCISCO SOCA 1437,MONTEVIDEO,24070000,INFO@SEGALERBA.COM.UY,S/D,2021-05-27
Vencido,217976420012,31001,Fabricación de muebles de madera,DAMIANI MICHELINI ANDRES,MELUNI,JUAN P LAMOLLE 1664,MONTEVIDEO,099956637,info@meluni.com.uy,www.meluni.com.uy,2021-05-07
Vencido,090027460016,10710,Elaboración de productos de panadería,EROLDO SUAREZ E HIJOS,BROCHE DE ORO,AROSTEGUI 392,LAVALLEJA,44428623,victordiaz2017@gmail.com,S/D,2020-05-27
Vencido,216730400017,62010,Actividades de programación informática,PYXTURISMO S.R.L.,PYXTURISMO S.R.L.,RAMBLA RPCA. DE CHILE 4507,MONTEVIDEO,27089002,finance.pyxis@mfa.com.uy,S/D,2020-05-27
Vencido,210001170015,10790,Elaboración de otros productos alimenticios,YERBATERA CAMPEON S A,YERBATERA CAMPEON SA,SAN FRUCTUOSO 999,MONTEVIDEO,22034997,ycampeon@adinet.com.uy,S/D,2020-05-27
Vencido,216319400017,27100,"Fabricación de motores eléctricos, generadores, transformadores eléctricos, distribución de la electricidad y aparato del control.",OLANSA SRL,OLANSA SRL,"SAN MARTIN, GRAL. 2449",MONTEVIDEO,22032499,info@olansareparaciones.com,www.olansareparaciones.com,2020-05-27
Vencido,214578370010,47525,Comercio al por menor de materiales eléctricos y de conducción eléctrica,ASATUL S A,S/D,OSVALDO RODRIGUEZ 4755,MONTEVIDEO,22275931,ASATUL@ASATUL.COM,S/D,2023-07-17
Vencido,214310480011,25931,Fabricación de herrajes y cerraduras,DEMILUX S A,LA CASA DEL HERRAJE,CONSTITUYENTE 1771,MONTEVIDEO,24017034,herrajes@gmail.com,S/D,2020-05-27
Vencido,110075920011,28210,Fabricación de maquinaria agropecuaria y forestal,LACAMPAÑA FLORES ANGEL,Angel Lacampa¤a,RUTA 8 29,CANELONES,22885451,agropando@hotmail.com,S/D,2020-05-27
Vencido,216907830012,22209,Fabricación de otros productos de plástico n.c.p.,VELCROINDUSTRIAL DEL URUGUAY SA,S/D,S/D,CANELONES,22880008,ctorterolo@velcro.com,S/D,2022-11-03
Vencido,216596630017,10750,Elaboración de comidas y platos preparados,BARBARO S S.R.L.,BARBARO S SRL,"RIVERA, GRAL. 1915",MONTEVIDEO,24084252,hugobarbaro@gmail.com,S/D,2020-05-27
Vencido,218437790016,62010,Actividades de programación informática,PEREIRA MACHADO PABLO CRISTIANO,S/D,18 DE JULIO 1220,MONTEVIDEO,093388819,ops@akipotel.com,S/D,2020-05-27
Vencido,211201800010,82920,Actividades de embalaje,DISYERMA LTDA,disyerma ltda.,CALLE PENSAMIENTO 68,CANELONES,26828833,disyerma@adinet.com.uy,S/D,2020-05-27
Vencido,215473090016,25110,Fabricación de productos metálicos para uso estructural,BARBOZA GULARTE LUIS ALEJANDRO,BARBOZA GULARTE LUIS ALEJANDRO,RODRIGUEZ SENEN M 4645,MONTEVIDEO,24085583,elherreroylamuerte@hormail.com,S/D,2021-05-20
Vencido,215268490016,14101,"Fabricación de prendas de vestir exteriores, excepto prendas de piel",RIBAK SA,S/D,GERARDO GRASSO 2678,MONTEVIDEO,24864331,inforibaksa@gmail.com,S/D,2020-05-27
Vencido,020596980013,62010,Actividades de programación informática,GLOBAL SOFTWARE SOLUTIONS SAS EN FORMACIÓN,S/D,Jose Batlle y Ordoñez 1359,CANELONES,099302210,escritorio@barindelli.com.uy,S/D,2024-10-07
Vencido,180125370010,29200,Fabricación de carrocerías para vehículos automotores,LOPEZ ALMIRON HUGO DANIEL,METALURGICA RODO,Rincon 123,SORIANO,45382095,hugolopezalmiron@hotmail.com,S/D,2022-09-01
Vencido,211822920016,10711,"Elaboración de pan, productos panificados en forma tradicional",PERAL S R L,S/D,JAVIER BARRIOS AMORIN 1385,MONTEVIDEO,29015816,estudiocrgarin@hotmail.com,S/D,2020-05-27
Vencido,214013550015,62010,Actividades de programación informática,WEB2MIL S A,ConectaGames,LUIS ALBERTO DE HERRERA 1052,MONTEVIDEO,26281228,info@web2mil.com.uy,www.conectagames.com,2024-10-17
Vencido,215543290019,62020,Actividades de consultoría informática y actividades de administración de medios informáticos,FIDUNER ZONE SOCIEDAD ANONIMA,Fiduner Zone,Juncal 1392,MONTEVIDEO,29001000,cpa@cpaferrere.com,S/D,2023-03-15
Vencido,040550170013,62010,Actividades de programación informática,AIROLDI SAS,Airoldi SAS,Jose Pedro Varela 532,COLONIA,45220505,cecilila.roland@estudioterrasol.com,S/D,2022-12-09
Vencido,170175590017,25110,Fabricación de productos metálicos para uso estructural,BENTANCUR MORALES NELSON ADRIAN,S/D,TREINTA Y TRES 229,SAN JOSÉ,099234124,rodriguezescritorio@gmail.com,S/D,2022-09-29
